0.0	0.0	0.0	138.0	138.0	5.914379	0.0
0.0	0.0	0.0	159.0	159.0	5.823302	0.0
0.0	0.0	0.0	160.0	160.0	5.823302	0.0
0.0	0.0	0.0	161.0	161.0	5.847201	0.0
0.0	0.0	0.0	162.0	162.0	5.847201	0.0
0.0	0.0	0.0	163.0	163.0	5.985591	0.0
0.0	0.0	0.0	164.0	164.0	5.985591	0.0
0.0	0.0	0.0	185.0	185.0	5.995207	0.0
0.0	0.0	0.0	186.0	186.0	5.995207	0.0
0.0	0.0	0.0	187.0	187.0	5.864299	0.0
0.0	0.0	0.0	188.0	188.0	5.864299	0.0
0.0	0.0	0.0	189.0	189.0	5.939751	0.0
0.0	0.0	0.0	190.0	190.0	5.939751	0.0
0.0	0.0	0.0	1.0	1.0	-2.683272	0.0
0.0	0.0	0.0	2.0	2.0	-2.683272	0.0
0.0	0.0	0.0	27.0	27.0	-2.377729	0.0
0.0	0.0	0.0	28.0	28.0	-2.377729	0.0
0.0	0.0	0.0	53.0	53.0	-2.383609	0.0
0.0	0.0	0.0	54.0	54.0	-2.383609	0.0
0.0	0.0	0.0	79.0	79.0	-2.296758	0.0
0.0	0.0	0.0	80.0	80.0	-2.296758	0.0
0.0	0.0	0.0	105.0	105.0	-2.305509	0.0
0.0	0.0	0.0	106.0	106.0	-2.305509	0.0
0.0	0.0	0.0	131.0	131.0	-2.265075	0.0
0.0	0.0	0.0	132.0	132.0	-2.265075	0.0
0.0	0.0	0.0	157.0	157.0	-2.510034	0.0
0.0	0.0	0.0	158.0	158.0	-2.510034	0.0
0.0	0.0	0.0	183.0	183.0	-2.451942	0.0
0.0	0.0	0.0	184.0	184.0	-2.451942	0.0
0.0	0.0	0.0	9.0	9.0	2.376274	0.0
0.0	0.0	0.0	10.0	10.0	2.376274	0.0
0.0	0.0	0.0	11.0	11.0	2.06532	0.0
0.0	0.0	0.0	12.0	12.0	2.06532	0.0
0.0	0.0	0.0	13.0	13.0	2.132559	0.0
0.0	0.0	0.0	14.0	14.0	2.132559	0.0
0.0	0.0	0.0	15.0	15.0	2.191636	0.0
0.0	0.0	0.0	16.0	16.0	2.191636	0.0
0.0	0.0	0.0	17.0	17.0	2.429685	0.0
0.0	0.0	0.0	18.0	18.0	2.429685	0.0
0.0	0.0	0.0	19.0	19.0	2.153575	0.0
0.0	0.0	0.0	20.0	20.0	2.153575	0.0
0.0	0.0	0.0	21.0	21.0	2.312446	0.0
0.0	0.0	0.0	22.0	22.0	2.312446	0.0
0.0	0.0	0.0	23.0	23.0	2.301568	0.0
0.0	0.0	0.0	24.0	24.0	2.301568	0.0
0.0	0.0	0.0	25.0	25.0	2.549169	0.0
0.0	0.0	0.0	26.0	26.0	2.549169	0.0
0.0	0.0	0.0	35.0	35.0	2.800484	0.0
0.0	0.0	0.0	36.0	36.0	2.800484	0.0
0.0	0.0	0.0	37.0	37.0	2.684634	0.0
0.0	0.0	0.0	38.0	38.0	2.684634	0.0
0.0	0.0	0.0	39.0	39.0	2.69611	0.0
0.0	0.0	0.0	40.0	40.0	2.69611	0.0
0.0	0.0	0.0	41.0	41.0	2.73075	0.0
0.0	0.0	0.0	42.0	42.0	2.73075	0.0
0.0	0.0	0.0	43.0	43.0	2.873867	0.0
0.0	0.0	0.0	44.0	44.0	2.873867	0.0
0.0	0.0	0.0	45.0	45.0	2.692308	0.0
0.0	0.0	0.0	46.0	46.0	2.692308	0.0
0.0	0.0	0.0	47.0	47.0	2.501888	0.0
0.0	0.0	0.0	48.0	48.0	2.501888	0.0
0.0	0.0	0.0	49.0	49.0	2.537643	0.0
0.0	0.0	0.0	50.0	50.0	2.537643	0.0
0.0	0.0	0.0	51.0	51.0	2.683431	0.0
0.0	0.0	0.0	52.0	52.0	2.683431	0.0
0.0	0.0	0.0	61.0	61.0	2.578664	0.0
0.0	0.0	0.0	62.0	62.0	2.578664	0.0
0.0	0.0	0.0	63.0	63.0	2.32557	0.0
0.0	0.0	0.0	64.0	64.0	2.32557	0.0
0.0	0.0	0.0	65.0	65.0	2.233779	0.0
0.0	0.0	0.0	66.0	66.0	2.233779	0.0
0.0	0.0	0.0	67.0	67.0	2.157564	0.0
0.0	0.0	0.0	68.0	68.0	2.157564	0.0
0.0	0.0	0.0	69.0	69.0	2.460239	0.0
0.0	0.0	0.0	70.0	70.0	2.460239	0.0
0.0	0.0	0.0	71.0	71.0	2.182291	0.0
0.0	0.0	0.0	72.0	72.0	2.182291	0.0
0.0	0.0	0.0	73.0	73.0	2.259865	0.0
0.0	0.0	0.0	74.0	74.0	2.259865	0.0
0.0	0.0	0.0	75.0	75.0	2.309523	0.0
0.0	0.0	0.0	76.0	76.0	2.309523	0.0
0.0	0.0	0.0	77.0	77.0	2.525497	0.0
0.0	0.0	0.0	78.0	78.0	2.525497	0.0
0.0	0.0	0.0	87.0	87.0	2.812897	0.0
0.0	0.0	0.0	88.0	88.0	2.812897	0.0
0.0	0.0	0.0	89.0	89.0	2.643137	0.0
0.0	0.0	0.0	90.0	90.0	2.643137	0.0
0.0	0.0	0.0	91.0	91.0	2.601255	0.0
0.0	0.0	0.0	92.0	92.0	2.601255	0.0
0.0	0.0	0.0	93.0	93.0	2.319026	0.0
0.0	0.0	0.0	94.0	94.0	2.319026	0.0
0.0	0.0	0.0	95.0	95.0	2.555835	0.0
0.0	0.0	0.0	96.0	96.0	2.555835	0.0
0.0	0.0	0.0	97.0	97.0	2.245979	0.0
0.0	0.0	0.0	98.0	98.0	2.245979	0.0
0.0	0.0	0.0	99.0	99.0	2.606006	0.0
0.0	0.0	0.0	100.0	100.0	2.606006	0.0
0.0	0.0	0.0	101.0	101.0	2.587205	0.0
0.0	0.0	0.0	102.0	102.0	2.587205	0.0
0.0	0.0	0.0	103.0	103.0	2.76899	0.0
0.0	0.0	0.0	104.0	104.0	2.76899	0.0
0.0	0.0	0.0	113.0	113.0	2.561047	0.0
0.0	0.0	0.0	114.0	114.0	2.561047	0.0
0.0	0.0	0.0	115.0	115.0	2.344291	0.0
0.0	0.0	0.0	116.0	116.0	2.344291	0.0
0.0	0.0	0.0	117.0	117.0	2.382792	0.0
0.0	0.0	0.0	118.0	118.0	2.382792	0.0
0.0	0.0	0.0	119.0	119.0	2.438418	0.0
0.0	0.0	0.0	120.0	120.0	2.438418	0.0
0.0	0.0	0.0	121.0	121.0	2.673811	0.0
0.0	0.0	0.0	122.0	122.0	2.673811	0.0
0.0	0.0	0.0	123.0	123.0	2.496843	0.0
0.0	0.0	0.0	124.0	124.0	2.496843	0.0
0.0	0.0	0.0	125.0	125.0	2.626021	0.0
0.0	0.0	0.0	126.0	126.0	2.626021	0.0
0.0	0.0	0.0	127.0	127.0	2.609965	0.0
0.0	0.0	0.0	128.0	128.0	2.609965	0.0
0.0	0.0	0.0	129.0	129.0	2.772551	0.0
0.0	0.0	0.0	130.0	130.0	2.772551	0.0
0.0	0.0	0.0	139.0	139.0	2.650814	0.0
0.0	0.0	0.0	140.0	140.0	2.650814	0.0
0.0	0.0	0.0	141.0	141.0	2.41682	0.0
0.0	0.0	0.0	142.0	142.0	2.41682	0.0
0.0	0.0	0.0	143.0	143.0	2.482725	0.0
0.0	0.0	0.0	144.0	144.0	2.482725	0.0
0.0	0.0	0.0	145.0	145.0	2.874545	0.0
0.0	0.0	0.0	146.0	146.0	2.874545	0.0
0.0	0.0	0.0	147.0	147.0	2.964788	0.0
0.0	0.0	0.0	148.0	148.0	2.964788	0.0
0.0	0.0	0.0	149.0	149.0	2.901123	0.0
0.0	0.0	0.0	150.0	150.0	2.901123	0.0
0.0	0.0	0.0	151.0	151.0	2.370973	0.0
0.0	0.0	0.0	152.0	152.0	2.370973	0.0
0.0	0.0	0.0	153.0	153.0	2.329581	0.0
0.0	0.0	0.0	154.0	154.0	2.329581	0.0
0.0	0.0	0.0	155.0	155.0	2.57813	0.0
0.0	0.0	0.0	156.0	156.0	2.57813	0.0
0.0	0.0	0.0	165.0	165.0	2.418631	0.0
0.0	0.0	0.0	166.0	166.0	2.418631	0.0
0.0	0.0	0.0	167.0	167.0	2.210616	0.0
0.0	0.0	0.0	168.0	168.0	2.210616	0.0
0.0	0.0	0.0	169.0	169.0	2.237715	0.0
0.0	0.0	0.0	170.0	170.0	2.237715	0.0
0.0	0.0	0.0	171.0	171.0	2.157764	0.0
0.0	0.0	0.0	172.0	172.0	2.157764	0.0
