 -0.025501893200   0.012953194200  -0.057551533800
  0.468293177100  -0.028012381500   0.001305656800
  0.008607634200   0.535959701200   0.021304384600
  0.475189075000   0.482922339000   0.014719310500
  0.004096514300   0.025868413900   0.510241014300
  0.513627571600   0.022361805300   0.477980668100
  0.026423543600   0.498025458000   0.536077535500
  0.493402551400   0.472569712300   0.471672222700
  0.262484864400   0.259274581500   0.226801466300
  0.765893245600   0.238664084600   0.240120629300
  0.253668009600   0.758424180300   0.283826511100
  0.746137747100   0.744141741300   0.236977450900
  0.259932587500   0.245940059800   0.732639056300
  0.756595548300   0.259614656600   0.735496325700
  0.228202546200   0.749623254600   0.764934586800
  0.722404039200   0.729715232600   0.752145253200
  0.286804629600   0.242652018900  -0.006790145900
  0.719528621100   0.229104231900  -0.003892256800
  0.207394537800   0.806228202200   0.014237373300
  0.773915802700   0.776960671300  -0.001824871300
  0.261888875800   0.251706368300   0.498293407200
  0.773169703600   0.295027936800   0.488042298800
  0.269116003900   0.702095334400   0.515319507800
  0.702340634200   0.726400874000   0.508495816200
  0.259183953600  -0.004606272900   0.315840915800
  0.751994423900  -0.003255814200   0.273905568700
  0.246812886300   0.505189917100   0.255301093800
  0.753897123300   0.487205747300   0.191234166500
  0.286265529400  -0.008267042300   0.732040479300
  0.715635694600   0.006625101300   0.766731446700
  0.234155464300   0.497444445400   0.768101854100
  0.815023510400   0.517810730400   0.773011012100
  0.029641349100   0.211383972600   0.228643061200
  0.512905791400   0.257691676500   0.286496823800
 -0.000847313300   0.715622246100   0.284360335500
  0.487906227000   0.742846679800   0.214007194900
  0.008534973400   0.230938097100   0.742612088000
  0.510042799600   0.311496112100   0.732331984100
 -0.011039834500   0.798074245800   0.730927700200
  0.477079537000   0.708083462000   0.793787742100
