1 Cs 1 1 1
2 Cs 2 1 1
3 Cs 1 2 1
4 Cs 2 2 1
5 Cs 1 1 2
6 Cs 2 1 2
7 Cs 1 2 2
8 Cs 2 2 2
9 Pb 1 1 1
10 Pb 2 1 1
11 Pb 1 2 1
12 Pb 2 2 1
13 Pb 1 1 2
14 Pb 2 1 2
15 Pb 1 2 2
16 Pb 2 2 2
17 Br3 1 1 1
18 Br3 2 1 1
19 Br3 1 2 1
20 Br3 2 2 1
21 Br3 1 1 2
22 Br3 2 1 2
23 Br3 1 2 2
24 Br3 2 2 2
25 Br2 1 1 1
26 Br2 2 1 1
27 Br2 1 2 1
28 Br2 2 2 1
29 Br2 1 1 2
30 Br2 2 1 2
31 Br2 1 2 2
32 Br2 2 2 2
33 Br1 1 1 1
34 Br1 2 1 1
35 Br1 1 2 1
36 Br1 2 2 1
37 Br1 1 1 2
38 Br1 2 1 2
39 Br1 1 2 2
40 Br1 2 2 2
