-2.547639999999999905e-01 -2.125614072588250247e-01
1.731640000000000124e-01 1.443616306199275168e-01
3.987899999999999778e-01 3.595637476665049515e-01
3.828499999999999959e-02 7.111161296540464971e-02
2.239520000000000122e-01 2.536154842550897848e-01
-2.312710000000000043e-01 -2.627691129659542879e-01
-2.384419999999999873e-01 -2.245969270210215751e-01
-2.890249999999999764e-01 -2.670007633565713023e-01
-6.297999999999999779e-03 -3.341131578592193042e-03
-7.030300000000000438e-02 -1.703020058213065152e-02
-5.375400000000000317e-02 -4.247657988095863285e-02
-3.047800000000000162e-02 -5.022772599612015942e-02
1.967800000000000105e-02 5.061585771837893988e-02
-1.237469999999999959e-01 -1.205340526265778756e-01
4.396829999999999905e-01 4.176745290114355913e-01
-2.860429999999999917e-01 -2.626981254360700735e-01
1.322309999999999874e-01 1.305303365564925155e-01
-3.020740000000000092e-01 -2.841852685135644041e-01
-5.460350000000000481e-01 -5.050953247347199637e-01
3.133429999999999827e-01 3.340630122008509395e-01
-2.216529999999999889e-01 -2.441750489224967513e-01
1.600890000000000091e-01 1.565196477801835684e-01
-8.664900000000000380e-02 -9.574817633939705641e-02
1.609599999999999920e-02 2.565195828537653044e-02
-4.475089999999999901e-01 -5.467194110133769547e-01
5.909799999999999776e-02 1.726615019875206436e-02
-2.791000000000000147e-01 -2.680245062009659618e-01
1.339770000000000127e-01 1.081660145019952418e-01
2.812850000000000072e-01 2.154240576881960301e-01
2.071070000000000133e-01 1.985256681956776847e-01
-1.521180000000000032e-01 -1.171105999028946298e-01
5.893700000000000327e-02 4.697402714149987585e-02
-3.698870000000000213e-01 -3.589545839166831676e-01
3.045530000000000181e-01 3.046281892144666603e-01
-1.157409999999999967e-01 -8.416692477706708142e-02
-8.069500000000000284e-02 -4.959053373058938674e-02
-1.719800000000000148e-02 4.064621680708818338e-03
-1.864190000000000014e-01 -1.813401822374679784e-01
-2.674520000000000231e-01 -2.109335438546689756e-01
3.072509999999999963e-01 2.805657529974857067e-01
2.795529999999999959e-01 2.487819627051569282e-01
3.112099999999999936e-02 -2.232521683233052237e-02
-1.843589999999999951e-01 -1.786752503013926130e-01
-1.124870000000000037e-01 -4.198211212205365389e-02
2.235570000000000057e-01 2.299731704785693553e-01
-2.000879999999999881e-01 -1.992593754236797743e-01
3.062719999999999887e-01 3.730274514777325856e-01
-9.416440000000000365e-01 -1.043021592201365699e+00
-3.785299999999999776e-02 -1.558926355644069464e-02
4.950620000000000021e-01 4.246394284034196720e-01
4.584770000000000234e-01 4.299085315724081591e-01
-3.143699999999999828e-01 -3.216457346307377563e-01
-2.905999999999999903e-02 -1.060659463147507926e-02
-1.434489999999999932e-01 -1.272733069252424964e-01
4.022300000000000181e-02 -3.529409909768290061e-03
3.206089999999999773e-01 2.936801213722898818e-01
-6.236909999999999954e-01 -6.060008069146249898e-01
1.283360000000000056e-01 1.508219982854714647e-01
-1.497269999999999990e-01 -1.231012875194649331e-01
4.164000000000000166e-03 8.413257655339912919e-03
-8.144899999999999363e-02 -7.067825145324795055e-02
9.684399999999999953e-02 1.065886930031816338e-01
2.795999999999999874e-03 -2.034714779519590771e-03
1.941000000000000017e-03 2.259188158073751132e-02
4.629179999999999962e-01 4.738779249852523301e-01
-3.899960000000000093e-01 -3.910775015444050151e-01
2.806469999999999798e-01 2.665848763112848574e-01
-4.240849999999999898e-01 -3.890852626293116456e-01
1.806230000000000058e-01 2.043677197275319546e-01
-3.290190000000000059e-01 -3.155537658821905844e-01
-3.096840000000000148e-01 -2.995963103341067746e-01
1.702970000000000039e-01 1.597697602419532736e-01
1.823720000000000063e-01 1.715916183815113516e-01
-5.279999999999999971e-03 -2.069558658601632767e-02
-2.399330000000000074e-01 -2.322107992773806140e-01
-2.090710000000000068e-01 -1.894296153982412134e-01
-1.305560000000000054e-01 -1.423177553997957701e-01
4.291369999999999907e-01 4.094976444663154247e-01
3.774000000000000132e-01 3.735115263530314200e-01
3.444450000000000012e-01 3.396662940970177624e-01
3.002460000000000129e-01 2.701911907642438604e-01
4.863100000000000062e-02 4.562473633503647680e-02
2.604830000000000201e-01 2.590006098040351645e-01
6.364400000000000612e-02 3.998570417700084839e-02
-2.620560000000000112e-01 -2.441443096529777590e-01
4.642370000000000108e-01 4.513973414622894365e-01
8.565899999999999903e-02 7.671000849794420984e-02
1.422299999999999953e-02 -3.547516759361239030e-02
-7.861600000000000532e-02 -6.954497540620781237e-02
-1.608430000000000137e-01 -1.673585342296786960e-01
3.380690000000000084e-01 3.255324176321933161e-01
-1.950359999999999872e-01 -1.903373724349670115e-01
5.646799999999999736e-02 4.950430647341637347e-02
-2.094219999999999970e-01 -2.026444601997940687e-01
-8.080500000000000183e-02 -1.148499632556875816e-01
3.072059999999999791e-01 4.030554831968581886e-01
