268 Pb:p 4 2 2 Z dn
269 Pb:p 4 2 2 X up
270 Pb:p 4 2 2 X dn
271 Pb:p 4 2 2 Y up
272 Pb:p 4 2 2 Y dn
273 Pb:p 1 3 2 Z up
274 Pb:p 1 3 2 Z dn
275 Pb:p 1 3 2 X up
276 Pb:p 1 3 2 X dn
277 Pb:p 1 3 2 Y up
278 Pb:p 1 3 2 Y dn
279 Pb:p 2 3 2 Z up
280 Pb:p 2 3 2 Z dn
281 Pb:p 2 3 2 X up
282 Pb:p 2 3 2 X dn
283 Pb:p 2 3 2 Y up
284 Pb:p 2 3 2 Y dn
285 Pb:p 3 3 2 Z up
286 Pb:p 3 3 2 Z dn
287 Pb:p 3 3 2 X up
288 Pb:p 3 3 2 X dn
289 Pb:p 3 3 2 Y up
290 Pb:p 3 3 2 Y dn
291 Pb:p 4 3 2 Z up
292 Pb:p 4 3 2 Z dn
293 Pb:p 4 3 2 X up
294 Pb:p 4 3 2 X dn
295 Pb:p 4 3 2 Y up
296 Pb:p 4 3 2 Y dn
297 Pb:p 1 4 2 Z up
298 Pb:p 1 4 2 Z dn
299 Pb:p 1 4 2 X up
300 Pb:p 1 4 2 X dn
301 Pb:p 1 4 2 Y up
302 Pb:p 1 4 2 Y dn
303 Pb:p 2 4 2 Z up
304 Pb:p 2 4 2 Z dn
305 Pb:p 2 4 2 X up
306 Pb:p 2 4 2 X dn
307 Pb:p 2 4 2 Y up
308 Pb:p 2 4 2 Y dn
309 Pb:p 3 4 2 Z up
310 Pb:p 3 4 2 Z dn
311 Pb:p 3 4 2 X up
312 Pb:p 3 4 2 X dn
313 Pb:p 3 4 2 Y up
314 Pb:p 3 4 2 Y dn
315 Pb:p 4 4 2 Z up
316 Pb:p 4 4 2 Z dn
317 Pb:p 4 4 2 X up
318 Pb:p 4 4 2 X dn
319 Pb:p 4 4 2 Y up
320 Pb:p 4 4 2 Y dn
321 Pb:p 1 1 3 Z up
322 Pb:p 1 1 3 Z dn
323 Pb:p 1 1 3 X up
324 Pb:p 1 1 3 X dn
325 Pb:p 1 1 3 Y up
326 Pb:p 1 1 3 Y dn
327 Pb:p 2 1 3 Z up
328 Pb:p 2 1 3 Z dn
329 Pb:p 2 1 3 X up
330 Pb:p 2 1 3 X dn
331 Pb:p 2 1 3 Y up
332 Pb:p 2 1 3 Y dn
333 Pb:p 3 1 3 Z up
334 Pb:p 3 1 3 Z dn
335 Pb:p 3 1 3 X up
336 Pb:p 3 1 3 X dn
337 Pb:p 3 1 3 Y up
338 Pb:p 3 1 3 Y dn
339 Pb:p 4 1 3 Z up
340 Pb:p 4 1 3 Z dn
341 Pb:p 4 1 3 X up
342 Pb:p 4 1 3 X dn
343 Pb:p 4 1 3 Y up
344 Pb:p 4 1 3 Y dn
345 Pb:p 1 2 3 Z up
346 Pb:p 1 2 3 Z dn
347 Pb:p 1 2 3 X up
348 Pb:p 1 2 3 X dn
349 Pb:p 1 2 3 Y up
350 Pb:p 1 2 3 Y dn
351 Pb:p 2 2 3 Z up
