0.0 0.0 0.0 -5.322925651661747
0.0 0.0 0.0 -5.3229252557231135
0.0 0.0 0.0 -4.956792082828495
0.0 0.0 0.0 -4.9567913741845135
0.0 0.0 0.0 -4.912998086054578
0.0 0.0 0.0 -4.912997990564127
0.0 0.0 0.0 -4.893855402522426
0.0 0.0 0.0 -4.893855128618863
0.0 0.0 0.0 -4.535540737619977
0.0 0.0 0.0 -4.535540453374227
0.0 0.0 0.0 -4.498344039488606
0.0 0.0 0.0 -4.498343839583359
0.0 0.0 0.0 -4.393135557157365
0.0 0.0 0.0 -4.39313463461102
0.0 0.0 0.0 -3.715379810358846
0.0 0.0 0.0 -3.71537935650061
0.0 0.0 0.0 -1.0245834923408004
0.0 0.0 0.0 -1.0245829523563263
0.0 0.0 0.0 -0.8449597972849512
0.0 0.0 0.0 -0.8449594025298073
0.0 0.0 0.0 -0.7842542116290309
0.0 0.0 0.0 -0.784253822459624
0.0 0.0 0.0 -0.7452200914151129
0.0 0.0 0.0 -0.7452198525023159
0.0 0.0 0.0 -0.7046517056335304
0.0 0.0 0.0 -0.7046513923988128
0.0 0.0 0.0 -0.6522899210386707
0.0 0.0 0.0 -0.6522895326542506
0.0 0.0 0.0 -0.6068530931515036
0.0 0.0 0.0 -0.6068529625498519
0.0 0.0 0.0 -0.5471241633974369
0.0 0.0 0.0 -0.5471238490867382
0.0 0.0 0.0 -0.5059370282274789
0.0 0.0 0.0 -0.5059368619149496
0.0 0.0 0.0 -0.4885682863554469
0.0 0.0 0.0 -0.48856787591231793
0.0 0.0 0.0 -0.37810717583321163
0.0 0.0 0.0 -0.3781069051077209
0.0 0.0 0.0 -0.3308739757509229
0.0 0.0 0.0 -0.3308736481795199
0.0 0.0 0.0 0.22231711504676357
0.0 0.0 0.0 0.22231731900798013
0.0 0.0 0.0 0.2758127584234453
0.0 0.0 0.0 0.2758130981110365
0.0 0.0 0.0 0.29600478358115445
0.0 0.0 0.0 0.296005549835672
0.0 0.0 0.0 0.4188421713102989
0.0 0.0 0.0 0.4188423958673462
0.0 0.0 0.0 0.4504807455635548
0.0 0.0 0.0 0.4504808722917569
0.0 0.0 0.0 0.49250981495388896
0.0 0.0 0.0 0.4925100956814185
0.0 0.0 0.0 0.5061413788869938
0.0 0.0 0.0 0.5061419806250462
0.0 0.0 0.0 0.5215532232243134
0.0 0.0 0.0 0.5215533998300362
0.0 0.0 0.0 0.595309315074504
0.0 0.0 0.0 0.5953095725991646
0.0 0.0 0.0 0.6393090839848643
0.0 0.0 0.0 0.6393091353598751
0.0 0.0 0.0 0.6736616886625679
0.0 0.0 0.0 0.67366178709689
