0.0 0.0 0.0 
0.025 0.025 0.025 
0.05 0.05 0.05 
0.07500000000000001 0.07500000000000001 0.07500000000000001 
0.1 0.1 0.1 
0.125 0.125 0.125 
0.15 0.15 0.15 
0.175 0.175 0.175 
0.19999999999999998 0.19999999999999998 0.19999999999999998 
0.22499999999999998 0.22499999999999998 0.22499999999999998 
0.24999999999999997 0.24999999999999997 0.24999999999999997 
0.27499999999999997 0.27499999999999997 0.27499999999999997 
0.3 0.3 0.3 
0.325 0.325 0.325 
0.35000000000000003 0.35000000000000003 0.35000000000000003 
0.37500000000000006 0.37500000000000006 0.37500000000000006 
0.4000000000000001 0.4000000000000001 0.4000000000000001 
0.4250000000000001 0.4250000000000001 0.4250000000000001 
0.4500000000000001 0.4500000000000001 0.4500000000000001 
0.47500000000000014 0.47500000000000014 0.47500000000000014 
0.5000000000000001 0.5000000000000001 0.5000000000000001 
0.5000000000000001 0.4750000000000001 0.4750000000000001 
0.5000000000000001 0.45000000000000007 0.45000000000000007 
0.5000000000000001 0.42500000000000004 0.42500000000000004 
0.5000000000000001 0.4 0.4 
0.5000000000000001 0.375 0.375 
0.5000000000000001 0.35 0.35 
0.5000000000000001 0.32499999999999996 0.32499999999999996 
0.5000000000000001 0.29999999999999993 0.29999999999999993 
0.5000000000000001 0.2749999999999999 0.2749999999999999 
0.5000000000000001 0.24999999999999992 0.24999999999999992 
0.5000000000000001 0.22499999999999992 0.22499999999999992 
0.5000000000000001 0.19999999999999993 0.19999999999999993 
0.5000000000000001 0.17499999999999993 0.17499999999999993 
0.5000000000000001 0.14999999999999994 0.14999999999999994 
0.5000000000000001 0.12499999999999994 0.12499999999999994 
0.5000000000000001 0.09999999999999995 0.09999999999999995 
0.5000000000000001 0.07499999999999996 0.07499999999999996 
0.5000000000000001 0.049999999999999954 0.049999999999999954 
0.5000000000000001 0.024999999999999953 0.024999999999999953 
0.5000000000000001 -4.85722573273506e-17 -4.85722573273506e-17 
0.4750000000000001 -4.85722573273506e-17 -4.85722573273506e-17 
0.45000000000000007 -4.85722573273506e-17 -4.85722573273506e-17 
0.42500000000000004 -4.85722573273506e-17 -4.85722573273506e-17 
0.4 -4.85722573273506e-17 -4.85722573273506e-17 
0.375 -4.85722573273506e-17 -4.85722573273506e-17 
0.35 -4.85722573273506e-17 -4.85722573273506e-17 
0.32499999999999996 -4.85722573273506e-17 -4.85722573273506e-17 
0.29999999999999993 -4.85722573273506e-17 -4.85722573273506e-17 
0.2749999999999999 -4.85722573273506e-17 -4.85722573273506e-17 
0.24999999999999992 -4.85722573273506e-17 -4.85722573273506e-17 
0.22499999999999992 -4.85722573273506e-17 -4.85722573273506e-17 
0.19999999999999993 -4.85722573273506e-17 -4.85722573273506e-17 
0.17499999999999993 -4.85722573273506e-17 -4.85722573273506e-17 
0.14999999999999994 -4.85722573273506e-17 -4.85722573273506e-17 
0.12499999999999994 -4.85722573273506e-17 -4.85722573273506e-17 
0.09999999999999995 -4.85722573273506e-17 -4.85722573273506e-17 
0.07499999999999996 -4.85722573273506e-17 -4.85722573273506e-17 
0.049999999999999954 -4.85722573273506e-17 -4.85722573273506e-17 
0.024999999999999953 -4.85722573273506e-17 -4.85722573273506e-17 
