0 0 0 17 17 5.12473 0 
0 0 0 18 18 5.12473 0 
0 0 0 19 19 5.12473 0 
0 0 0 20 20 5.12473 0 
0 0 0 21 21 5.12473 0 
0 0 0 22 22 5.12473 0 
0 0 0 23 23 5.21413 0 
0 0 0 24 24 5.21413 0 
0 0 0 25 25 5.21413 0 
0 0 0 26 26 5.21413 0 
0 0 0 27 27 5.21413 0 
0 0 0 28 28 5.21413 0 
0 0 0 29 29 5.3683 0 
0 0 0 30 30 5.3683 0 
0 0 0 31 31 5.3683 0 
0 0 0 32 32 5.3683 0 
0 0 0 33 33 5.3683 0 
0 0 0 34 34 5.3683 0 
0 0 0 35 35 5.14707 0 
0 0 0 36 36 5.14707 0 
0 0 0 37 37 5.14707 0 
0 0 0 38 38 5.14707 0 
0 0 0 39 39 5.14707 0 
0 0 0 40 40 5.14707 0 
0 0 0 41 41 5.21844 0 
0 0 0 42 42 5.21844 0 
0 0 0 43 43 5.21844 0 
0 0 0 44 44 5.21844 0 
0 0 0 45 45 5.21844 0 
0 0 0 46 46 5.21844 0 
0 0 0 47 47 5.0341 0 
0 0 0 48 48 5.0341 0 
0 0 0 49 49 5.0341 0 
0 0 0 50 50 5.0341 0 
0 0 0 51 51 5.0341 0 
0 0 0 52 52 5.0341 0 
0 0 0 53 53 5.29085 0 
0 0 0 54 54 5.29085 0 
0 0 0 55 55 5.29085 0 
0 0 0 56 56 5.29085 0 
0 0 0 57 57 5.29085 0 
0 0 0 58 58 5.29085 0 
0 0 0 59 59 5.39122 0 
0 0 0 60 60 5.39122 0 
0 0 0 61 61 5.39122 0 
0 0 0 62 62 5.39122 0 
0 0 0 63 63 5.39122 0 
0 0 0 64 64 5.39122 0 
0 0 0 1 1 -3.54391 0 
0 0 0 2 2 -3.54391 0 
0 0 0 3 3 -3.47006 0 
0 0 0 4 4 -3.47006 0 
0 0 0 5 5 -3.34269 0 
0 0 0 6 6 -3.34269 0 
0 0 0 7 7 -3.52546 0 
0 0 0 8 8 -3.52546 0 
